test_id,array_size,sort_method,timestamp
12,50,bucket_sort,377.0 ns
12,50,radix_sort,377.0 ns
13,50,bubble_sort,77027.0 ns
13,50,selection_sort,50973.0 ns
13,50,insertion_sort,35493.0 ns
13,50,heap_sort,378.0 ns
13,50,merge_sort,-377.0 ns
13,50,quick_sort,378.0 ns
13,50,count_sort,0.0 ns
13,50,bucket_sort,378.0 ns
13,50,radix_sort,755.0 ns
14,50,bubble_sort,75516.0 ns
14,50,selection_sort,45688.0 ns
14,50,insertion_sort,41912.0 ns
14,50,heap_sort,378.0 ns
14,50,merge_sort,-378.0 ns
14,50,quick_sort,378.0 ns
14,50,count_sort,378.0 ns
14,50,bucket_sort,378.0 ns
14,50,radix_sort,377.0 ns
15,50,bubble_sort,66077.0 ns
15,50,selection_sort,45687.0 ns
15,50,insertion_sort,32472.0 ns
15,50,heap_sort,378.0 ns
15,50,merge_sort,-378.0 ns
15,50,quick_sort,377.0 ns
15,50,count_sort,378.0 ns
15,50,bucket_sort,378.0 ns
15,50,radix_sort,377.0 ns
16,50,bubble_sort,79669.0 ns
16,50,selection_sort,55127.0 ns
16,50,insertion_sort,46820.0 ns
16,50,heap_sort,378.0 ns
16,50,merge_sort,-377.0 ns
16,50,quick_sort,378.0 ns
16,50,count_sort,377.0 ns
16,50,bucket_sort,0.0 ns
16,50,radix_sort,378.0 ns
17,50,bubble_sort,78160.0 ns
17,50,selection_sort,51351.0 ns
17,50,insertion_sort,48330.0 ns
17,50,heap_sort,378.0 ns
17,50,merge_sort,-377.0 ns
17,50,quick_sort,377.0 ns
17,50,count_sort,377.0 ns
17,50,bucket_sort,378.0 ns
17,50,radix_sort,377.0 ns
18,50,bubble_sort,93263.0 ns
18,50,selection_sort,46820.0 ns
18,50,insertion_sort,37381.0 ns
18,50,heap_sort,378.0 ns
18,50,merge_sort,-378.0 ns
18,50,quick_sort,378.0 ns
18,50,count_sort,377.0 ns
18,50,bucket_sort,0.0 ns
18,50,radix_sort,378.0 ns
19,50,bubble_sort,78159.0 ns
19,50,selection_sort,48330.0 ns
19,50,insertion_sort,44177.0 ns
19,50,heap_sort,377.0 ns
19,50,merge_sort,0.0 ns
19,50,quick_sort,0.0 ns
19,50,count_sort,377.0 ns
19,50,bucket_sort,378.0 ns
19,50,radix_sort,755.0 ns
20,50,bubble_sort,69853.0 ns
20,50,selection_sort,46443.0 ns
20,50,insertion_sort,36625.0 ns
20,50,heap_sort,755.0 ns
20,50,merge_sort,-378.0 ns
20,50,quick_sort,377.0 ns
20,50,count_sort,378.0 ns
20,50,bucket_sort,377.0 ns
20,50,radix_sort,377.0 ns
21,50,bubble_sort,72118.0 ns
21,50,selection_sort,43799.0 ns
21,50,insertion_sort,41912.0 ns
21,50,heap_sort,378.0 ns
21,50,merge_sort,0.0 ns
21,50,quick_sort,378.0 ns
21,50,count_sort,0.0 ns
21,50,bucket_sort,378.0 ns
21,50,radix_sort,377.0 ns
22,50,bubble_sort,70230.0 ns
22,50,selection_sort,41911.0 ns
22,50,insertion_sort,35115.0 ns
22,50,heap_sort,378.0 ns
22,50,merge_sort,-377.0 ns
22,50,quick_sort,0.0 ns
22,50,count_sort,377.0 ns
22,50,bucket_sort,377.0 ns
22,50,radix_sort,0.0 ns
23,50,bubble_sort,71363.0 ns
23,50,selection_sort,101569.0 ns
23,50,insertion_sort,36248.0 ns
23,50,heap_sort,377.0 ns
23,50,merge_sort,-378.0 ns
23,50,quick_sort,0.0 ns
23,50,count_sort,0.0 ns
23,50,bucket_sort,377.0 ns
23,50,radix_sort,377.0 ns
24,50,bubble_sort,72118.0 ns
24,50,selection_sort,44932.0 ns
24,50,insertion_sort,37758.0 ns
24,50,heap_sort,378.0 ns
24,50,merge_sort,-377.0 ns
24,50,quick_sort,378.0 ns
24,50,count_sort,0.0 ns
24,50,bucket_sort,0.0 ns
24,50,radix_sort,0.0 ns
25,50,bubble_sort,70230.0 ns
25,50,selection_sort,44555.0 ns
25,50,insertion_sort,52106.0 ns
25,50,heap_sort,378.0 ns
25,50,merge_sort,-377.0 ns
25,50,quick_sort,0.0 ns
25,50,count_sort,378.0 ns
25,50,bucket_sort,377.0 ns
25,50,radix_sort,378.0 ns
26,50,bubble_sort,95151.0 ns
26,50,selection_sort,44177.0 ns
26,50,insertion_sort,33604.0 ns
26,50,heap_sort,755.0 ns
26,50,merge_sort,-377.0 ns
26,50,quick_sort,378.0 ns
26,50,count_sort,378.0 ns
26,50,bucket_sort,377.0 ns
26,50,radix_sort,378.0 ns
27,50,bubble_sort,77404.0 ns
27,50,selection_sort,45309.0 ns
27,50,insertion_sort,34737.0 ns
27,50,heap_sort,377.0 ns
27,50,merge_sort,-378.0 ns
27,50,quick_sort,755.0 ns
27,50,count_sort,377.0 ns
27,50,bucket_sort,378.0 ns
27,50,radix_sort,378.0 ns
28,50,bubble_sort,77026.0 ns
28,50,selection_sort,50218.0 ns
28,50,insertion_sort,36248.0 ns
28,50,heap_sort,377.0 ns
28,50,merge_sort,0.0 ns
28,50,quick_sort,378.0 ns
28,50,count_sort,378.0 ns
28,50,bucket_sort,378.0 ns
28,50,radix_sort,0.0 ns
29,50,bubble_sort,71740.0 ns
29,50,selection_sort,44177.0 ns
29,50,insertion_sort,43800.0 ns
29,50,heap_sort,756.0 ns
29,50,merge_sort,-755.0 ns
29,50,quick_sort,755.0 ns
29,50,count_sort,756.0 ns
29,50,bucket_sort,0.0 ns
29,50,radix_sort,377.0 ns
30,50,bubble_sort,66832.0 ns
30,50,selection_sort,44554.0 ns
30,50,insertion_sort,34738.0 ns
30,50,heap_sort,378.0 ns
30,50,merge_sort,-377.0 ns
30,50,quick_sort,378.0 ns
30,50,count_sort,377.0 ns
30,50,bucket_sort,377.0 ns
30,50,radix_sort,378.0 ns
31,50,bubble_sort,66077.0 ns
31,50,selection_sort,44177.0 ns
31,50,insertion_sort,31716.0 ns
31,50,heap_sort,377.0 ns
31,50,merge_sort,-378.0 ns
31,50,quick_sort,0.0 ns
31,50,count_sort,0.0 ns
31,50,bucket_sort,0.0 ns
31,50,radix_sort,377.0 ns
32,50,bubble_sort,72873.0 ns
32,50,selection_sort,45309.0 ns
32,50,insertion_sort,33604.0 ns
32,50,heap_sort,377.0 ns
32,50,merge_sort,-378.0 ns
32,50,quick_sort,378.0 ns
32,50,count_sort,377.0 ns
32,50,bucket_sort,0.0 ns
32,50,radix_sort,377.0 ns
33,50,bubble_sort,70985.0 ns
33,50,selection_sort,44932.0 ns
33,50,insertion_sort,40402.0 ns
33,50,heap_sort,377.0 ns
33,50,merge_sort,-378.0 ns
33,50,quick_sort,378.0 ns
33,50,count_sort,0.0 ns
33,50,bucket_sort,0.0 ns
33,50,radix_sort,378.0 ns
34,50,bubble_sort,74383.0 ns
34,50,selection_sort,47953.0 ns
34,50,insertion_sort,34737.0 ns
34,50,heap_sort,378.0 ns
34,50,merge_sort,0.0 ns
34,50,quick_sort,0.0 ns
34,50,count_sort,0.0 ns
34,50,bucket_sort,0.0 ns
34,50,radix_sort,378.0 ns
35,50,bubble_sort,68342.0 ns
35,50,selection_sort,45687.0 ns
35,50,insertion_sort,36248.0 ns
35,50,heap_sort,0.0 ns
35,50,merge_sort,-378.0 ns
35,50,quick_sort,0.0 ns
35,50,count_sort,0.0 ns
35,50,bucket_sort,378.0 ns
35,50,radix_sort,0.0 ns
36,50,bubble_sort,66454.0 ns
36,50,selection_sort,41911.0 ns
36,50,insertion_sort,39646.0 ns
36,50,heap_sort,378.0 ns
36,50,merge_sort,0.0 ns
36,50,quick_sort,378.0 ns
36,50,count_sort,0.0 ns
36,50,bucket_sort,0.0 ns
36,50,radix_sort,377.0 ns
37,50,bubble_sort,73629.0 ns
37,50,selection_sort,45310.0 ns
37,50,insertion_sort,38891.0 ns
37,50,heap_sort,377.0 ns
37,50,merge_sort,0.0 ns
37,50,quick_sort,378.0 ns
37,50,count_sort,377.0 ns
37,50,bucket_sort,0.0 ns
37,50,radix_sort,0.0 ns
38,50,bubble_sort,74006.0 ns
38,50,selection_sort,44554.0 ns
38,50,insertion_sort,37003.0 ns
38,50,heap_sort,378.0 ns
38,50,merge_sort,-378.0 ns
38,50,quick_sort,377.0 ns
38,50,count_sort,0.0 ns
38,50,bucket_sort,0.0 ns
38,50,radix_sort,378.0 ns
39,50,bubble_sort,71363.0 ns
39,50,selection_sort,45310.0 ns
39,50,insertion_sort,38135.0 ns
39,50,heap_sort,378.0 ns
39,50,merge_sort,-377.0 ns
39,50,quick_sort,378.0 ns
39,50,count_sort,378.0 ns
39,50,bucket_sort,378.0 ns
39,50,radix_sort,755.0 ns
40,50,bubble_sort,71740.0 ns
40,50,selection_sort,46442.0 ns
40,50,insertion_sort,35492.0 ns
40,50,heap_sort,378.0 ns
40,50,merge_sort,-377.0 ns
40,50,quick_sort,377.0 ns
40,50,count_sort,0.0 ns
40,50,bucket_sort,0.0 ns
40,50,radix_sort,377.0 ns
41,50,bubble_sort,82690.0 ns
41,50,selection_sort,46442.0 ns
41,50,insertion_sort,35870.0 ns
41,50,heap_sort,378.0 ns
41,50,merge_sort,0.0 ns
41,50,quick_sort,0.0 ns
41,50,count_sort,377.0 ns
41,50,bucket_sort,0.0 ns
41,50,radix_sort,0.0 ns
42,50,bubble_sort,70230.0 ns
42,50,selection_sort,46820.0 ns
42,50,insertion_sort,34360.0 ns
42,50,heap_sort,378.0 ns
42,50,merge_sort,-378.0 ns
42,50,quick_sort,378.0 ns
42,50,count_sort,0.0 ns
42,50,bucket_sort,0.0 ns
42,50,radix_sort,0.0 ns
43,50,bubble_sort,67209.0 ns
43,50,selection_sort,43044.0 ns
43,50,insertion_sort,34359.0 ns
43,50,heap_sort,377.0 ns
43,50,merge_sort,0.0 ns
43,50,quick_sort,378.0 ns
43,50,count_sort,378.0 ns
43,50,bucket_sort,0.0 ns
43,50,radix_sort,755.0 ns
44,50,bubble_sort,71740.0 ns
44,50,selection_sort,63056.0 ns
44,50,insertion_sort,34360.0 ns
44,50,heap_sort,378.0 ns
44,50,merge_sort,0.0 ns
44,50,quick_sort,378.0 ns
44,50,count_sort,377.0 ns
44,50,bucket_sort,377.0 ns
44,50,radix_sort,755.0 ns
45,50,bubble_sort,73251.0 ns
45,50,selection_sort,47198.0 ns
45,50,insertion_sort,32472.0 ns
45,50,heap_sort,377.0 ns
45,50,merge_sort,-377.0 ns
45,50,quick_sort,378.0 ns
45,50,count_sort,378.0 ns
45,50,bucket_sort,0.0 ns
45,50,radix_sort,0.0 ns
46,50,bubble_sort,82313.0 ns
46,50,selection_sort,50218.0 ns
46,50,insertion_sort,38136.0 ns
46,50,heap_sort,755.0 ns
46,50,merge_sort,0.0 ns
46,50,quick_sort,378.0 ns
46,50,count_sort,378.0 ns
46,50,bucket_sort,0.0 ns
46,50,radix_sort,378.0 ns
47,50,bubble_sort,72495.0 ns
47,50,selection_sort,48708.0 ns
47,50,insertion_sort,36625.0 ns
47,50,heap_sort,378.0 ns
47,50,merge_sort,-378.0 ns
47,50,quick_sort,377.0 ns
47,50,count_sort,378.0 ns
47,50,bucket_sort,378.0 ns
47,50,radix_sort,377.0 ns
48,50,bubble_sort,64944.0 ns
48,50,selection_sort,23410.0 ns
48,50,insertion_sort,40023.0 ns
48,50,heap_sort,377.0 ns
48,50,merge_sort,-377.0 ns
48,50,quick_sort,378.0 ns
48,50,count_sort,0.0 ns
48,50,bucket_sort,377.0 ns
48,50,radix_sort,0.0 ns
49,50,bubble_sort,18123.0 ns
49,50,selection_sort,40778.0 ns
49,50,insertion_sort,38136.0 ns
49,50,heap_sort,378.0 ns
49,50,merge_sort,-377.0 ns
49,50,quick_sort,0.0 ns
49,50,count_sort,0.0 ns
49,50,bucket_sort,377.0 ns
49,50,radix_sort,378.0 ns
